,Date,MUCAPE,DCAPE,LCL,LFC,PW,7-5LR,MeanRH,MeanMixR,SfcT,SfcTd,DD,FZL_AGL,WC,0-6km Shear Dir,0-6km Shear Mag,MW Dir,MW Mag,C Up Dir,C Up Mag,C Dn Dir,C Dn Mag,SM Dir,SM Mag,4-6km dir,4-6km mag,deterministicRRA,probabilisticRRA,Basins,Year,Month
1091,05/21/2014,0.0,191.96,3734.71,-999.0,0.78,7.42,29.36,2.72,19.73,-5.9,23.54,2237.9,0.0,172.13,20.57,182.24,14.43,173.43,20.84,178.89,41.71,212.24,10.83,162.62,15.5,0.0,0.125,0.0,2014,5
1092,05/22/2014,0.0,980.3,3641.58,-999.0,0.81,8.62,17.83,2.26,24.22,-7.82,29.86,2551.52,0.0,123.68,37.03,114.56,11.53,123.93,23.56,124.38,41.91,144.56,8.65,110.31,19.73,0.0,0.375,0.0,2014,5
1093,05/23/2014,3.07,163.75,3120.74,-999.0,1.45,8.32,29.0,3.86,22.7,0.38,19.06,2526.06,0.0,9.06,17.36,33.74,14.68,349.51,14.75,13.75,30.57,63.74,11.01,344.44,15.44,0.0,0.375,0.0,2014,5
1094,05/24/2014,8.11,406.4,1662.69,-999.0,1.84,7.0,50.35,5.23,21.49,4.83,13.31,2503.87,580.95,351.55,37.26,350.52,25.67,351.56,23.42,352.49,54.97,20.52,19.25,330.82,23.63,0.0,0.375,0.0,2014,5
1095,05/25/2014,0.0,845.09,2602.03,-999.0,1.49,6.51,36.55,5.16,27.03,3.05,20.99,3014.92,241.48,12.1,31.01,338.63,13.89,2.99,19.63,355.83,39.28,8.63,10.42,343.51,13.43,0.0,0.125,0.0,2014,5
1096,05/26/2014,0.0,1384.03,3718.23,-999.0,1.2,7.89,20.79,4.05,30.64,-0.56,29.02,3560.98,0.0,306.61,16.17,299.31,9.19,320.49,7.27,302.63,19.09,329.31,6.89,313.68,6.19,0.0,0.125,0.0,2014,5
1097,05/27/2014,9.32,1744.02,3753.96,-999.0,1.37,8.09,20.25,4.55,32.62,1.09,30.45,3540.17,0.0,205.47,5.19,208.25,17.55,92.54,6.09,193.65,15.68,238.25,13.16,137.19,12.78,0.0,0.125,0.0,2014,5
1098,05/28/2014,0.0,1362.51,4125.82,-999.0,1.3,7.87,16.67,3.76,31.65,-1.55,29.42,3503.45,0.0,190.08,34.21,198.6,23.9,158.84,9.54,188.87,37.07,228.6,17.92,140.11,18.82,0.0,0.375,0.0,2014,5
1099,05/29/2014,0.0,1296.28,3672.08,-999.0,1.25,7.74,20.94,4.03,30.16,-0.76,29.57,3297.46,0.0,200.75,20.42,211.41,18.89,159.87,5.42,201.84,24.26,241.41,14.16,167.69,12.0,0.0,0.375,0.0,2014,5
1100,05/30/2014,11.54,1404.88,3456.15,-999.0,1.54,8.2,24.31,4.82,30.62,1.64,28.1,3255.92,0.0,215.0,32.63,217.99,19.64,209.59,12.84,217.53,39.01,247.99,14.73,190.78,16.46,0.0,0.125,0.0,2014,5
1101,05/31/2014,0.0,1356.11,4296.82,-999.0,1.0,8.12,14.19,2.93,30.56,-4.95,35.19,3312.56,0.0,233.64,40.2,228.66,25.07,231.44,14.45,232.78,50.14,258.66,18.8,198.03,18.33,0.0,0.125,0.0,2014,5
1102,06/01/2014,0.0,291.29,4325.19,-999.0,0.48,7.19,11.4,1.99,28.84,-8.48,35.32,3347.78,0.0,253.55,56.1,240.92,11.11,249.88,22.1,249.79,47.26,270.92,8.33,246.85,21.73,0.0,0.125,0.0,2014,6
1103,06/02/2014,0.0,307.95,4652.03,-999.0,1.0,8.27,7.58,1.77,31.63,-11.15,38.29,3549.58,0.0,225.45,69.99,214.83,39.49,218.75,21.61,218.74,72.77,244.83,29.62,195.19,36.0,0.0,0.125,0.0,2014,6
1104,06/03/2014,0.0,306.3,5185.29,-999.0,0.39,7.59,9.04,1.54,29.27,-11.44,37.98,3462.3,0.0,238.75,41.91,237.9,16.2,236.56,17.4,237.51,43.34,267.9,12.15,221.05,18.26,0.0,0.125,0.0,2014,6
1105,06/04/2014,0.0,315.13,6279.23,-999.0,0.32,7.84,5.08,1.07,30.35,-16.08,44.12,3525.95,0.0,250.95,29.36,241.42,13.23,244.0,10.83,244.72,30.83,271.42,9.93,238.19,11.5,0.0,0.125,0.0,2014,6
1106,06/05/2014,0.0,322.91,4533.58,-999.0,0.51,8.29,9.79,2.06,31.66,-7.78,37.02,3495.45,0.0,256.02,17.85,248.66,5.09,235.69,9.28,244.39,19.95,278.66,3.82,225.31,7.47,0.0,0.125,0.0,2014,6
1107,06/06/2014,0.0,326.83,4949.53,-999.0,0.66,8.54,8.6,2.0,32.62,-9.11,40.65,3541.66,0.0,237.03,12.57,222.19,9.45,227.78,5.1,237.23,18.74,252.19,7.09,176.53,4.88,0.0,0.375,0.0,2014,6
1108,06/07/2014,0.0,1816.55,4697.33,-999.0,1.02,9.04,10.04,2.63,32.84,-6.61,37.35,3495.16,0.0,356.12,11.26,337.54,6.15,12.95,3.47,336.29,11.56,7.54,4.61,261.84,4.26,0.0,0.125,0.0,2014,6
1109,06/08/2014,0.0,1191.82,4179.99,-999.0,0.78,7.77,14.4,3.05,31.05,-3.83,32.14,3629.07,0.0,298.2,28.81,338.08,13.18,285.71,22.31,301.51,38.33,8.08,9.88,292.28,14.28,0.0,0.125,0.0,2014,6
1110,06/09/2014,0.0,316.89,4629.7,-999.0,0.93,8.22,13.48,2.81,32.47,-4.55,34.29,3590.69,0.0,275.96,24.94,266.53,11.83,284.1,11.54,277.36,29.09,296.53,8.87,266.06,7.82,0.0,0.125,0.0,2014,6
1111,06/10/2014,146.61,1330.21,4322.85,-999.0,1.69,7.84,17.4,4.32,33.08,0.24,28.8,3613.57,0.0,197.19,18.51,214.05,19.74,130.3,6.98,200.8,23.4,244.05,14.8,159.82,13.21,0.0,0.375,0.0,2014,6
1112,06/11/2014,0.0,621.29,3788.7,-999.0,1.27,8.05,19.34,3.73,30.77,-1.66,30.8,3487.8,0.0,303.44,13.21,281.77,5.4,4.41,9.39,323.92,15.59,311.77,4.05,330.93,7.04,0.0,0.375,0.0,2014,6
1113,06/12/2014,0.0,1503.42,4216.78,-999.0,1.15,7.43,14.42,3.28,32.4,-3.38,31.92,3536.61,0.0,261.8,13.03,234.81,19.64,339.63,7.24,260.65,20.41,264.81,14.73,211.45,7.04,0.0,0.125,0.0,2014,6
1114,06/13/2014,0.0,304.17,3689.48,-999.0,0.9,7.55,20.19,3.74,30.59,-1.31,29.95,3509.22,0.0,260.53,33.01,238.88,31.22,287.63,10.95,253.03,44.93,268.88,23.42,230.13,17.0,0.0,0.125,0.0,2014,6
1115,06/14/2014,0.0,960.62,3837.89,-999.0,0.57,6.84,16.83,2.47,26.5,-6.64,31.38,2989.4,0.0,275.01,45.74,275.84,17.53,279.18,20.8,277.77,47.2,305.84,13.15,253.83,27.33,0.0,0.125,0.0,2014,6
1116,06/15/2014,0.0,279.81,4794.58,-999.0,1.16,7.14,12.7,2.76,29.65,-5.84,32.98,3247.1,0.0,269.38,35.08,238.93,34.79,296.05,14.89,257.36,49.77,268.93,26.09,232.91,16.03,0.0,0.125,0.0,2014,6
1117,06/16/2014,0.0,259.58,3766.78,-999.0,1.32,7.41,26.37,3.89,27.9,-0.93,25.57,3160.03,0.0,259.37,32.65,233.57,40.2,280.97,9.45,247.04,49.65,263.57,30.15,217.81,18.43,0.0,0.125,0.0,2014,6
1118,06/17/2014,0.0,603.25,2872.65,-999.0,1.42,6.46,32.8,4.66,26.9,1.2,23.24,3126.54,523.58,254.44,47.61,239.75,33.86,252.74,15.88,246.99,55.96,269.75,25.39,225.6,28.6,0.0,0.125,0.0,2014,6
1119,06/18/2014,0.0,267.0,3133.83,-999.0,0.71,6.96,19.91,2.67,25.05,-2.96,25.4,3100.69,0.0,309.02,25.46,305.8,12.11,300.34,12.48,304.36,30.32,335.8,9.08,270.66,17.9,0.0,0.125,0.0,2014,6
1120,06/19/2014,0.0,298.71,5536.85,-999.0,0.81,6.88,13.47,2.32,29.24,-5.83,32.17,3551.58,0.0,177.36,4.27,271.88,1.71,171.38,4.22,200.45,4.83,301.88,1.28,229.78,2.62,0.0,0.125,0.0,2014,6
1121,06/20/2014,0.0,299.33,4762.35,-999.0,0.96,7.46,10.91,2.51,31.63,-6.68,36.02,3695.69,0.0,241.95,20.52,242.14,14.21,280.83,5.98,257.86,23.72,272.14,10.66,221.23,8.08,0.0,0.125,0.0,2014,6
1122,06/21/2014,0.0,474.44,4503.89,-999.0,1.27,8.48,13.28,3.35,32.87,-3.06,33.7,3608.04,0.0,267.2,30.58,242.65,17.38,304.16,10.86,268.27,31.34,272.65,13.03,251.31,8.23,0.0,0.125,0.0,2014,6
1123,06/22/2014,0.0,1531.42,4081.84,-999.0,1.13,7.88,16.72,3.62,32.04,-2.23,33.27,3561.51,0.0,260.77,2.06,233.88,8.83,34.36,4.29,272.52,6.07,263.88,6.62,110.72,1.2,0.0,0.125,0.0,2014,6
1124,06/23/2014,0.0,308.44,4766.68,-999.0,0.82,7.61,10.4,2.28,31.98,-7.93,37.79,3596.09,0.0,308.89,15.26,244.8,8.2,358.03,7.21,300.35,14.18,274.8,6.15,358.27,7.29,0.0,0.125,0.0,2014,6
1125,06/24/2014,0.0,610.87,5757.77,-999.0,1.0,7.68,11.37,2.86,32.61,-5.04,34.18,3764.75,0.0,280.06,13.44,240.2,12.08,353.12,8.17,286.54,15.33,270.2,9.06,227.27,4.22,0.0,0.125,0.0,2014,6
1126,06/25/2014,0.0,1210.84,3990.81,-999.0,1.44,7.26,17.58,3.96,32.72,-0.8,31.06,3842.63,0.0,276.33,22.87,241.93,17.74,318.77,9.61,268.59,25.66,271.93,13.3,241.92,10.65,0.0,0.125,0.0,2014,6
1127,06/26/2014,3.61,548.86,3113.5,-999.0,1.92,7.85,26.71,5.23,28.26,3.11,23.54,3442.54,228.64,281.43,37.12,255.96,24.99,321.0,17.28,286.76,44.58,285.96,18.74,258.27,17.25,0.0,0.375,0.0,2014,6
1128,06/27/2014,0.0,300.81,3434.67,-999.0,2.09,5.88,30.48,5.51,29.9,3.53,24.43,3730.26,467.29,313.51,47.28,297.79,23.11,323.98,24.32,310.5,54.42,327.79,17.33,290.08,26.54,0.0,0.125,0.0,2014,6
1129,06/28/2014,0.0,368.22,3842.65,-999.0,1.69,7.08,19.08,5.05,33.1,2.2,28.04,3975.11,217.5,300.53,22.55,260.25,15.2,336.46,13.06,299.94,28.39,290.25,11.4,283.59,10.42,0.0,0.125,0.0,2014,6
1130,06/29/2014,10.63,1488.37,3065.55,-999.0,1.9,7.47,30.27,7.0,34.23,7.36,24.58,4112.67,911.27,306.98,11.58,283.36,9.46,0.51,7.47,308.11,14.28,313.36,7.1,314.7,5.8,0.0,0.375,0.0,2014,6
1131,06/30/2014,330.34,1710.83,3080.72,5569.94,1.94,8.09,26.41,6.55,35.31,7.79,24.65,4001.58,804.54,351.78,5.95,308.45,9.77,4.61,8.11,333.05,16.87,338.45,7.33,303.16,5.52,0.0,0.375,0.0,2014,6
1132,07/01/2014,260.56,1878.01,4037.25,4857.22,1.83,8.73,19.49,5.41,36.5,3.31,31.5,4032.62,0.0,354.55,4.5,281.39,4.49,34.86,3.25,304.47,4.96,311.39,3.37,26.77,1.16,0.0,0.375,0.0,2014,7
1133,07/02/2014,416.74,2078.45,3548.5,4287.63,1.88,8.77,24.36,6.54,35.98,5.94,28.6,3951.61,377.14,249.89,2.54,234.08,8.8,77.27,3.3,224.89,6.49,264.08,6.6,162.23,4.92,0.0,0.375,0.0,2014,7
1134,07/03/2014,137.46,1687.02,3412.68,4276.24,1.98,8.2,26.06,6.36,34.69,5.72,27.52,3809.55,340.23,248.76,2.29,214.93,13.96,105.37,2.78,206.67,11.87,244.93,10.47,127.49,4.38,0.0,0.375,0.0,2014,7
1135,07/04/2014,483.57,1107.32,2425.62,3513.42,2.87,7.42,42.01,8.9,32.22,11.27,18.67,3787.69,1394.81,58.29,24.25,181.15,5.17,65.76,18.87,83.82,19.29,211.15,3.88,74.32,16.1,1.0,0.605,1.0,2014,7
1136,07/05/2014,557.67,974.45,2277.62,2525.34,3.27,6.78,48.96,9.91,31.42,12.17,18.17,3792.66,1407.7,108.82,8.03,76.86,4.83,101.04,6.73,101.48,10.89,106.86,3.62,49.89,3.87,1.0,0.605,0.0,2014,7
1137,07/06/2014,734.44,1148.11,2358.4,3044.28,3.15,7.64,40.32,9.28,32.53,12.31,18.73,3918.32,1515.63,89.17,15.37,81.66,8.29,97.08,10.37,94.76,19.73,111.66,6.21,80.35,10.42,1.0,0.605,1.0,2014,7
1138,07/07/2014,307.7,1113.39,2612.0,3588.17,3.08,7.75,35.32,8.36,33.77,10.92,20.82,3957.42,1253.99,107.76,26.32,114.58,5.04,108.05,12.33,112.46,19.42,144.58,3.78,105.29,11.36,1.0,0.605,0.0,2014,7
1139,07/08/2014,489.73,968.35,2631.3,-999.0,3.38,7.05,38.87,9.1,32.77,10.95,21.0,3862.36,1137.52,204.0,9.19,263.98,9.43,222.68,3.31,239.73,10.57,293.98,7.07,184.2,6.18,1.0,0.605,0.0,2014,7
1140,07/09/2014,92.87,971.27,2561.47,3501.81,2.96,7.21,39.14,8.08,32.12,9.48,20.46,3773.58,1078.07,132.17,9.64,246.48,5.56,88.54,7.13,133.51,5.57,276.48,4.17,141.29,6.38,,,0.0,2014,7
1141,07/10/2014,392.36,644.6,2028.75,2353.1,3.72,6.33,52.25,10.56,29.29,13.11,15.39,3585.2,1667.01,191.56,19.16,222.98,4.46,184.79,3.81,194.79,11.38,252.98,3.35,193.35,10.15,0.0,0.375,0.0,2014,7
1142,07/11/2014,102.55,1185.16,2146.0,-999.0,2.64,5.7,47.44,9.31,31.37,11.95,17.09,3797.53,1393.95,200.32,8.1,215.95,6.17,174.96,6.24,200.2,13.44,245.95,4.63,175.04,2.91,0.0,0.375,0.0,2014,7
1143,07/12/2014,0.0,1514.12,3842.17,-999.0,1.97,6.47,20.61,5.07,34.58,2.6,30.01,4429.74,557.1,52.3,14.6,56.63,7.36,70.86,10.23,62.78,18.52,86.63,5.52,30.11,6.36,0.0,0.375,0.0,2014,7
1144,07/13/2014,236.94,1684.65,3392.43,4317.83,2.91,8.04,26.49,7.65,36.64,8.89,25.85,4159.54,713.49,42.69,8.63,87.16,6.77,11.4,6.25,53.8,12.6,117.16,5.08,19.87,10.76,0.0,0.375,0.0,2014,7
1145,07/14/2014,812.17,1319.04,2423.99,3541.51,3.29,7.51,39.81,9.79,33.41,12.28,19.23,4108.04,1616.07,84.15,31.1,144.51,3.94,65.61,19.86,78.36,25.59,174.51,2.96,74.42,15.33,1.0,0.605,0.0,2014,7
1146,07/15/2014,845.18,1061.72,1980.65,2838.95,3.35,6.8,53.5,10.9,31.79,14.22,15.72,3927.2,1971.3,171.84,13.39,223.05,4.78,139.69,3.31,196.12,6.94,253.05,3.59,162.75,8.04,1.0,0.605,1.0,2014,7
1147,07/16/2014,201.41,1169.88,2767.37,3521.5,3.0,7.71,37.02,8.37,33.67,9.36,22.32,3859.73,1036.71,24.36,11.99,329.22,5.63,29.04,10.44,6.81,15.42,359.22,4.22,21.66,9.65,1.0,0.605,0.0,2014,7
1148,07/17/2014,22.3,1379.69,3384.47,-999.0,2.51,8.3,25.67,6.5,35.04,6.13,27.21,3915.72,474.28,338.36,6.9,286.67,6.22,40.01,7.75,344.87,8.18,316.67,4.67,50.62,3.16,0.0,0.375,0.0,2014,7
1149,07/18/2014,1.0,282.07,4153.37,-999.0,2.09,8.15,16.25,4.53,34.23,1.37,30.67,3888.12,0.0,72.08,6.24,264.48,3.36,51.86,11.28,37.82,8.65,294.48,2.52,73.7,5.41,0.0,0.375,0.0,2014,7
1150,07/19/2014,13.7,280.86,3949.63,-999.0,2.5,7.91,25.98,6.29,32.78,5.41,25.57,3865.61,0.0,119.26,26.13,146.04,6.12,110.31,15.61,124.12,25.22,176.04,4.59,108.64,14.85,0.0,0.375,0.0,2014,7
1151,07/20/2014,158.32,1011.69,2999.9,-999.0,2.3,7.57,31.21,6.89,33.25,7.1,24.14,3662.61,657.78,207.57,22.07,205.43,22.2,181.59,6.34,202.88,31.3,235.43,16.65,175.13,12.75,0.0,0.375,0.0,2014,7
1152,07/21/2014,0.0,1216.74,3390.38,-999.0,1.36,6.87,25.23,5.16,32.5,3.05,27.39,4009.1,549.08,222.59,27.57,221.86,15.77,224.37,10.14,224.96,31.32,251.86,11.83,209.12,15.05,0.0,0.125,0.0,2014,7
1153,07/22/2014,0.0,273.09,4450.11,-999.0,1.93,7.61,17.65,4.29,34.46,0.1,32.1,4169.83,0.0,170.25,24.33,187.94,13.12,163.48,13.56,177.7,29.68,217.94,9.84,154.06,16.85,0.0,0.375,0.0,2014,7
1154,07/23/2014,104.34,309.57,3794.73,4729.96,2.49,7.93,17.76,5.54,36.63,3.55,31.86,4089.51,274.47,188.96,16.24,200.4,13.31,165.46,9.99,188.78,25.31,230.4,9.98,154.36,10.49,0.0,0.375,0.0,2014,7
1155,07/24/2014,0.0,1233.75,3956.62,-999.0,2.45,7.79,19.14,6.13,36.86,4.85,30.19,3995.01,33.94,209.84,15.87,211.67,14.08,188.14,4.78,207.86,20.86,241.67,10.56,173.78,6.5,0.0,0.375,0.0,2014,7
1156,07/25/2014,544.85,1197.21,2963.88,3184.58,3.14,7.43,34.06,8.99,34.28,10.68,21.98,3970.65,1045.19,186.17,5.22,230.76,10.6,50.7,2.8,221.44,10.17,260.76,7.95,171.59,2.93,1.0,0.605,0.0,2014,7
1157,07/26/2014,629.63,949.92,2377.36,2535.83,3.55,6.64,45.92,10.37,31.34,12.91,18.33,3985.51,1497.55,230.5,23.41,238.78,5.09,226.58,10.14,222.43,18.62,268.78,3.82,215.46,9.93,1.0,0.605,0.0,2014,7
1158,07/27/2014,864.21,1273.27,2730.09,3146.16,3.07,7.81,38.18,9.49,34.3,11.54,21.8,3931.79,1173.89,184.08,14.89,203.01,8.03,151.73,8.88,170.15,18.53,233.01,6.03,192.54,10.97,1.0,0.605,0.0,2014,7
1159,07/28/2014,1321.89,742.76,1808.28,1808.28,3.81,6.15,57.17,11.45,28.82,15.05,14.32,3814.46,1945.98,192.17,25.2,189.95,11.25,196.45,14.98,190.7,30.52,219.95,8.44,175.73,12.13,1.0,0.845,0.0,2014,7
1160,07/29/2014,493.66,730.62,2019.0,2236.2,3.4,5.94,51.34,10.03,29.88,12.79,16.05,3823.23,1643.02,260.85,22.41,319.14,7.92,283.15,7.07,287.05,17.7,349.14,5.94,267.92,11.87,0.0,0.375,0.0,2014,7
1161,07/30/2014,332.81,1117.36,2450.23,3517.77,2.98,6.73,43.39,9.2,32.86,11.17,19.57,3968.39,1653.05,247.44,13.97,295.13,4.93,222.47,5.19,249.76,11.86,325.13,3.7,238.04,11.51,1.0,0.605,0.0,2014,7
1162,07/31/2014,257.47,1172.39,2823.09,3591.57,2.85,7.46,31.4,7.49,33.52,9.18,22.56,3806.97,941.81,253.79,16.14,282.87,9.45,241.69,9.44,256.52,21.79,312.87,7.09,246.81,9.69,0.0,0.375,0.0,2014,7
1163,08/01/2014,800.34,1290.69,2393.77,3163.12,2.93,7.41,44.69,9.48,32.77,11.66,19.08,3838.99,1319.31,98.26,2.63,2.63,4.2,51.71,3.36,9.84,4.95,32.63,3.15,335.93,5.44,0.0,0.375,1.0,2014,8
1164,08/02/2014,570.86,1164.42,2311.3,3515.32,3.1,7.76,40.76,9.01,31.75,11.66,18.26,3835.33,1533.22,69.93,18.96,71.6,5.8,70.74,20.65,74.95,27.57,101.6,4.35,66.18,11.79,1.0,0.845,1.0,2014,8
1165,08/03/2014,541.91,393.88,1371.46,1802.71,3.78,5.6,67.11,10.81,26.11,13.72,10.84,3543.11,2043.26,170.25,17.14,180.36,11.17,160.04,9.82,168.83,23.63,210.36,8.38,152.65,11.5,1.0,0.845,0.0,2014,8
1166,08/04/2014,557.51,406.28,1092.23,1119.6,3.49,5.76,76.8,11.04,24.15,14.8,8.62,3415.72,2290.36,236.35,9.77,197.88,13.25,187.03,6.95,197.86,20.05,227.88,9.94,185.83,1.17,1.0,0.845,0.0,2014,8
1167,08/05/2014,486.46,1250.63,1548.21,2217.71,2.35,6.62,61.51,10.03,28.41,13.47,12.27,3784.06,2144.01,220.11,27.42,220.81,12.73,214.83,13.53,221.08,33.81,250.81,9.55,206.57,8.76,0.0,0.375,0.0,2014,8
1168,08/06/2014,1.95,1339.37,2683.31,-999.0,1.41,7.56,33.28,6.31,29.93,6.79,21.55,3663.91,871.3,245.48,12.92,240.69,6.42,219.43,9.55,226.1,24.15,270.69,4.82,259.32,3.49,0.0,0.125,0.0,2014,8
1169,08/07/2014,0.0,1229.26,3663.97,-999.0,0.97,7.73,18.85,3.8,30.64,-0.42,29.66,3567.46,0.0,236.19,13.54,225.27,12.27,206.35,4.51,224.93,16.36,255.27,9.21,191.2,6.71,0.0,0.125,0.0,2014,8
1170,08/08/2014,0.0,1304.75,3315.09,-999.0,1.11,7.94,22.02,4.32,30.75,1.84,26.7,3547.63,208.95,263.2,11.5,242.96,8.01,346.7,1.34,257.91,9.84,272.96,6.01,260.74,1.41,0.0,0.125,0.0,2014,8
1171,08/09/2014,57.98,1368.38,2744.42,-999.0,1.63,7.49,33.89,6.74,31.15,7.33,22.01,3717.52,827.11,191.81,8.28,204.27,6.02,162.98,5.35,193.49,12.52,234.27,4.52,103.97,3.84,0.0,0.375,0.0,2014,8
1172,08/10/2014,244.48,1212.97,3402.49,3952.32,2.47,8.28,27.36,6.25,32.59,6.02,24.24,3655.18,296.88,170.36,21.05,140.97,3.61,162.36,11.32,166.35,17.94,170.97,2.71,172.2,12.87,0.0,0.375,0.0,2014,8
1173,08/11/2014,246.83,1013.36,3016.06,3585.88,2.99,7.24,31.07,7.56,32.47,8.19,22.85,3782.11,844.62,191.28,20.38,158.1,12.46,176.4,19.33,174.7,35.15,188.1,9.35,159.49,13.0,1.0,0.845,0.0,2014,8
1174,08/12/2014,1745.55,862.66,1927.31,2062.33,3.64,6.49,55.42,11.65,30.81,15.17,15.27,3838.71,1696.05,234.85,13.17,183.15,2.91,231.56,8.67,222.64,16.22,213.15,2.19,256.04,2.21,1.0,0.845,0.0,2014,8
1175,08/13/2014,1221.62,311.09,1111.27,1370.29,4.19,5.76,77.07,12.05,27.44,16.38,8.76,3773.17,2684.14,266.74,16.54,268.67,10.53,290.17,5.34,267.98,17.19,298.67,7.9,289.64,6.28,1.0,0.845,0.0,2014,8
1176,08/14/2014,3311.86,1211.1,1487.2,1716.29,3.72,6.05,67.99,13.01,29.66,16.14,11.95,4113.07,2624.43,255.66,17.69,237.11,10.23,252.53,6.28,248.7,19.21,267.11,7.67,218.27,5.25,0.0,0.375,0.0,2014,8
1177,08/15/2014,663.08,1229.67,2110.9,-999.0,2.51,6.32,51.31,10.05,30.83,12.74,16.8,4156.33,2001.15,290.59,14.58,274.3,9.02,293.51,4.54,278.59,17.15,304.3,6.77,294.55,6.39,0.0,0.125,0.0,2014,8
1178,08/16/2014,0.0,1084.97,2934.77,-999.0,1.36,7.08,28.18,5.97,31.91,6.74,23.5,4127.92,1187.25,233.88,15.63,241.18,6.23,192.95,3.38,233.91,12.17,271.18,4.67,188.07,5.4,0.0,0.125,0.0,2014,8
1179,08/17/2014,94.29,1650.28,3003.39,-999.0,1.91,7.35,28.49,6.75,33.25,7.32,24.02,3981.86,889.96,242.09,19.23,233.96,10.96,225.16,6.57,233.72,19.98,263.96,8.22,209.86,6.79,0.0,0.375,0.0,2014,8
1180,08/18/2014,1978.62,729.98,1802.4,2433.38,3.53,7.12,48.93,11.0,31.6,13.74,14.2,3698.69,1787.57,268.85,15.55,188.67,6.78,281.16,13.02,252.68,18.16,218.67,5.09,223.47,7.42,1.0,0.605,2.0,2014,8
1181,08/19/2014,893.56,415.52,1130.51,1130.51,3.77,6.3,76.31,11.46,24.47,15.33,8.49,3346.51,2173.12,238.99,25.12,249.63,10.96,244.46,11.03,240.09,27.37,279.63,8.22,249.06,7.92,1.0,0.845,1.0,2014,8
1182,08/20/2014,1100.86,816.41,1488.23,2282.3,2.78,7.4,58.45,9.49,26.94,12.96,11.78,3299.14,1784.94,202.06,21.18,224.31,15.26,202.38,11.25,213.11,29.26,254.31,11.45,176.62,12.22,0.0,0.375,0.0,2014,8
1183,08/21/2014,560.95,1044.97,2089.18,2633.06,2.61,7.02,46.79,8.28,27.54,10.91,14.93,3336.56,1167.58,245.75,14.03,232.16,3.9,270.13,6.69,242.24,11.45,262.16,2.92,297.7,1.96,0.0,0.375,0.0,2014,8
1184,08/22/2014,359.86,679.67,1867.05,-999.0,2.68,5.76,54.97,8.69,26.64,10.68,14.0,3604.04,1614.01,280.2,37.82,260.35,18.75,299.24,18.61,282.89,42.71,290.35,14.06,264.49,18.43,0.0,0.375,0.0,2014,8
1185,08/23/2014,252.23,1164.91,1863.17,-999.0,2.37,5.35,57.23,9.04,27.57,11.07,14.77,3593.97,1610.76,275.04,33.28,273.25,15.49,293.88,13.69,282.71,34.89,303.25,11.61,265.01,20.08,0.0,0.375,0.0,2014,8
1186,08/24/2014,39.19,913.39,2460.6,-999.0,1.88,6.49,37.4,6.56,28.12,6.84,19.7,3809.32,1246.3,243.79,41.75,234.16,17.29,242.48,17.15,240.11,42.44,264.16,12.97,230.89,16.36,0.0,0.125,0.0,2014,8
1187,08/25/2014,972.77,965.2,2187.79,2495.53,2.44,6.54,44.2,8.97,29.58,11.44,15.9,3525.65,1320.11,239.55,26.82,223.76,21.68,265.21,8.37,237.0,33.2,253.76,16.26,216.61,14.39,1.0,0.605,0.0,2014,8
1188,08/26/2014,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,244.72,34.92,239.41,14.47,226.26,18.23,232.0,36.44,269.41,10.85,219.09,19.3,0.0,0.375,2.0,2014,8
1189,08/27/2014,571.56,1057.64,1689.27,-999.0,2.01,6.57,43.25,7.04,27.31,11.33,13.39,3299.06,1438.93,332.38,29.78,334.15,12.44,348.94,16.47,343.59,35.1,4.15,9.33,324.37,15.65,0.0,0.375,0.0,2014,8
1190,08/28/2014,7.44,1243.64,2375.56,-999.0,1.76,5.84,32.35,6.2,29.83,8.42,18.92,4177.82,1765.91,265.31,22.47,323.5,8.91,294.29,8.97,299.38,21.17,353.5,6.68,265.56,12.62,0.0,0.125,0.0,2014,8
1191,08/29/2014,0.0,1291.53,2910.14,-999.0,1.55,7.51,21.84,4.93,32.01,6.2,23.24,3979.75,1032.81,294.91,27.65,288.49,7.27,293.53,11.99,291.34,26.86,318.49,5.46,296.71,10.42,0.0,0.125,0.0,2014,8
1192,08/30/2014,0.0,1291.23,3327.14,-999.0,1.77,7.64,19.59,4.93,33.33,4.33,26.71,3964.37,627.03,285.86,33.99,252.1,22.35,324.21,18.69,290.07,39.56,282.1,16.76,259.8,14.01,0.0,0.125,0.0,2014,8
1193,08/31/2014,0.0,395.09,3617.19,-999.0,1.55,6.48,23.15,4.68,30.74,4.27,23.57,4094.76,430.16,290.33,28.34,276.11,18.8,309.02,16.06,293.31,38.22,306.11,14.1,272.46,15.45,0.0,0.125,0.0,2014,8
1194,09/01/2014,0.0,1048.14,3066.04,-999.0,1.79,6.7,28.94,6.38,31.21,6.17,23.12,4134.95,1055.89,272.12,20.03,251.61,8.61,279.07,6.1,265.68,17.47,281.61,6.46,277.99,7.67,0.0,0.125,0.0,2014,9
1195,09/02/2014,0.0,1125.59,3111.0,-999.0,1.61,6.85,25.13,5.59,31.69,5.13,24.91,4114.83,968.96,258.09,26.12,235.08,13.02,261.27,7.6,248.83,23.7,265.08,9.76,242.6,6.37,0.0,0.125,0.0,2014,9
